x0,x1,x2,weight,cluster_ids,is_seed
3.3431907,2.668387,0.24938606,1.0,3,0
3.6134892,-6.95794,0.24938606,1.0,0,0
0.39330477,2.7665048,0.24938606,1.0,3,0
1.792392,5.187875,0.24938606,1.0,3,0
-9.705692,-4.505703,0.24938606,1.0,1,0
-10.136799,4.7938566,0.24938606,1.0,2,0
-9.725102,-4.062297,0.24938606,1.0,1,0
-10.111084,-4.90179,0.24938606,1.0,1,0
-9.718743,-5.220165,0.24938606,1.0,1,0
2.481461,3.3502767,0.24938606,1.0,3,0
4.1704397,-5.5536604,0.24938606,1.0,0,0
5.5345826,-9.154826,0.24938606,1.0,0,0
4.666389,-8.474464,0.24938606,1.0,0,0
-10.243972,-4.250372,0.24938606,1.0,1,0
6.3213224,-6.720503,0.24938606,1.0,0,0
1.3631736,4.6367354,0.24938606,1.0,3,0
-10.501212,-4.094219,0.24938606,1.0,1,0
5.7418394,-7.4223833,0.24938606,1.0,0,0
-9.333215,4.3592663,0.24938606,1.0,2,0
4.6443377,-7.9705954,0.24938606,1.0,0,0
7.8204436,-7.6625347,0.24938606,1.0,0,0
6.358681,-7.0607543,0.24938606,1.0,0,0
5.230323,-9.086501,0.24938606,1.0,0,0
-9.76467,-4.2371054,0.24938606,1.0,1,0
1.3088523,4.849447,0.24938606,1.0,3,0
-9.335549,-6.3195047,0.24938606,1.0,1,0
-9.276759,-4.3629136,0.24938606,1.0,1,0
-8.874506,5.0126166,0.24938606,1.0,2,0
-8.698092,-4.5060444,0.24938606,1.0,1,0
-11.0401945,-4.257467,0.24938606,1.0,1,0
1.7225779,2.3475986,0.24938606,1.0,3,0
1.148842,3.3380032,0.24938606,1.0,3,0
-11.347312,5.6617713,0.24938606,1.0,2,0
-10.916457,5.297284,0.24938606,1.0,2,0
-11.502977,5.414452,0.24938606,1.0,2,0
0.8243709,3.7069383,0.24938606,1.0,3,0
4.9094634,-7.675077,0.24938606,1.0,0,0
-10.635962,3.903476,0.24938606,1.0,2,0
4.743892,-8.010054,0.24938606,1.0,0,0
3.1736279,4.0163517,0.24938606,1.0,3,0
-7.2173634,-6.8591733,0.24938606,1.0,1,0
-10.677425,4.6778073,0.24938606,1.0,2,0
-9.944787,-4.2609205,0.24938606,1.0,1,0
-9.74364,-6.406056,0.24938606,1.0,1,0
-7.2863035,6.267029,0.24938606,1.0,2,0
5.0531516,-9.313774,0.24938606,1.0,0,0
-10.75991,4.46664,0.24938606,1.0,2,0
5.307637,-6.231724,0.24938606,1.0,0,0
2.33844,5.438984,0.24938606,1.0,3,0
-10.338911,3.6027462,0.24938606,1.0,2,0
5.343255,-6.4120336,0.24938606,1.0,0,0
-9.411608,5.11751,0.24938606,1.0,2,0
-10.558808,4.999371,0.24938606,1.0,2,0
4.121454,-7.650965,0.24938606,1.0,0,0
3.552943,2.5260174,0.24938606,1.0,3,0
1.970437,3.7351036,0.24938606,1.0,3,0
-8.566163,-6.036017,0.24938606,1.0,1,0
1.7755101,3.761799,0.24938606,1.0,3,0
1.8068041,1.4928248,0.24938606,1.0,3,0
2.7226164,5.564941,0.24938606,1.0,3,0
-8.072576,4.3383694,0.24938606,1.0,2,0
-10.679917,4.918598,0.24938606,1.0,2,0
-9.40665,-4.2816715,0.24938606,1.0,1,0
-12.23122,5.8220882,0.24938606,1.0,2,0
-8.958926,5.7714157,0.24938606,1.0,2,0
1.9220647,3.676795,0.24938606,1.0,3,0
-8.876776,-6.1655154,0.24938606,1.0,1,0
4.0041304,-7.259009,0.24938606,1.0,0,0
2.4807532,6.0104527,0.24938606,1.0,3,0
1.8296194,3.3948312,0.24938606,1.0,3,0
-9.520084,5.519226,0.24938606,1.0,2,0
4.9851446,-6.9896016,0.24938606,1.0,0,0
3.328176,2.1534116,0.24938606,1.0,3,0
1.7143164,3.409004,0.24938606,1.0,3,0
-10.165266,-5.627262,0.24938606,1.0,1,0
-10.675339,4.192509,0.24938606,1.0,2,0
4.4284534,-8.11045,0.24938606,1.0,0,0
1.0746833,2.8735175,0.24938606,1.0,3,0
-12.910564,-6.506068,0.24938606,1.0,1,0
-9.838515,-5.8170986,0.24938606,1.0,1,0
-9.732826,5.3584695,0.24938606,1.0,2,0
-9.572592,5.8469434,0.24938606,1.0,2,0
5.5709734,-8.012611,0.24938606,1.0,0,0
1.2303396,3.1396632,0.97544485,1.0,3,0
2.2139716,2.776339,0.97544485,1.0,3,0
5.483741,-8.019079,0.97544485,1.0,0,0
3.4593215,2.363912,0.97544485,1.0,3,0
5.6715665,-6.137008,0.97544485,1.0,0,0
-11.911275,-4.6725864,0.97544485,1.0,1,0
3.3643036,3.9905443,0.97544485,1.0,3,0
5.6720715,-9.743517,0.97544485,1.0,0,0
2.8391235,4.039122,0.97544485,1.0,3,0
2.6429749,3.64756,0.97544485,1.0,3,0
-9.479842,-4.018911,0.97544485,1.0,1,0
7.188333,-8.557909,0.97544485,1.0,0,0
2.8647912,5.3201427,0.97544485,1.0,3,0
-9.786671,4.921643,0.97544485,1.0,2,0
-10.208488,4.5278654,0.97544485,1.0,2,0
5.0808544,-6.9988484,0.97544485,1.0,0,0
-8.793564,5.583604,0.97544485,1.0,2,0
-9.9153385,-7.2361145,0.97544485,1.0,1,0
-10.873442,-4.5507445,0.97544485,1.0,1,0
4.252747,-8.440051,0.97544485,1.0,0,0
5.7291303,-6.7407107,0.97544485,1.0,0,0
6.198589,-8.159897,0.97544485,1.0,0,0
3.1240973,-10.158631,0.97544485,1.0,0,0
5.9206386,-7.594954,0.97544485,1.0,0,0
-10.902955,-5.5280995,0.97544485,1.0,1,0
-10.135063,3.8656585,0.97544485,1.0,2,0
0.97717345,5.834526,0.97544485,1.0,3,0
-9.82016,6.089589,0.97544485,1.0,2,0
3.5187387,4.203346,0.97544485,1.0,3,0
1.2861402,2.5876708,0.97544485,1.0,3,0
5.8975887,-8.296844,0.97544485,1.0,0,0
-10.018599,-6.480782,0.97544485,1.0,1,0
-9.219626,4.9381933,0.97544485,1.0,2,0
-9.0319195,-5.520962,0.97544485,1.0,1,0
-9.938028,3.9484088,0.97544485,1.0,2,0
5.5780516,-6.3098345,0.97544485,1.0,0,0
-8.309716,5.541403,0.97544485,1.0,2,0
-8.18091,-5.3835597,0.97544485,1.0,1,0
2.972189,3.6586132,0.97544485,1.0,3,0
5.287365,-5.6748686,0.97544485,1.0,0,0
-9.729024,-3.117855,0.97544485,1.0,1,0
5.129852,-8.164692,0.97544485,1.0,0,0
-8.421534,-4.1691294,0.97544485,1.0,1,0
4.035066,-8.295559,0.97544485,1.0,0,0
-9.456522,5.9641504,0.97544485,1.0,2,0
4.4356766,-6.736373,0.97544485,1.0,0,0
0.91306573,4.7646613,0.97544485,1.0,3,0
-10.180048,-2.91886,0.97544485,1.0,1,0
-9.607993,5.3115664,0.97544485,1.0,2,0
-10.26715,4.6019793,0.97544485,1.0,2,0
-10.753071,-4.9106436,0.97544485,1.0,1,0
-11.302845,3.296946,0.97544485,1.0,2,0
-9.545165,-4.0694947,0.97544485,1.0,1,0
-10.4156065,-3.9173422,0.97544485,1.0,1,0
2.0558653,2.9390373,0.97544485,1.0,3,0
2.9931114,4.4225497,0.97544485,1.0,3,0
2.6244705,2.8194594,0.97544485,1.0,3,0
-9.57497,-5.2262964,0.97544485,1.0,1,0
3.631661,-7.018254,0.97544485,1.0,0,0
0.3667706,4.1506605,0.97544485,1.0,3,0
2.831943,-7.274525,0.97544485,1.0,0,0
3.9889867,-7.652929,0.97544485,1.0,0,0
-8.648339,5.34055,0.97544485,1.0,2,0
1.2778674,3.6133826,0.97544485,1.0,3,0
-10.395635,-4.30144,0.97544485,1.0,1,0
-9.244201,4.7187767,0.97544485,1.0,2,0
2.0439992,4.740598,0.97544485,1.0,3,0
-8.878498,-5.8794427,0.97544485,1.0,1,0
1.8704892,5.238598,0.97544485,1.0,3,0
2.9221225,-8.418574,0.97544485,1.0,0,0
-9.999439,5.4178243,0.97544485,1.0,2,0
-10.378914,-6.308575,0.97544485,1.0,1,0
-9.841579,-4.972958,0.97544485,1.0,1,0
-10.577572,4.561455,0.97544485,1.0,2,0
-9.511166,5.125797,0.97544485,1.0,2,0
6.2175055,-8.030344,0.97544485,1.0,0,0
-9.340005,-4.581269,0.97544485,1.0,1,0
-8.51356,-5.5913925,0.97544485,1.0,1,0
2.88142,4.901065,0.97544485,1.0,3,0
-10.232539,4.224875,0.97544485,1.0,2,0
-8.948643,6.7177577,0.97544485,1.0,2,0
-10.125339,-6.507769,0.97544485,1.0,1,0
-9.007073,4.875426,0.97544485,1.0,2,0
1.5437654,3.0419505,0.97544485,1.0,3,0
-9.7665825,5.0325418,0.97544485,1.0,2,0
5.672809,-9.93674,0.97544485,1.0,0,0
-10.871029,-5.5123954,0.97544485,1.0,1,0
4.931857,-8.242691,0.97544485,1.0,0,0
-10.114843,4.4261446,0.97544485,1.0,2,0
0.87931925,4.4271483,0.97544485,1.0,3,0
0.4025133,3.9953527,0.97544485,1.0,3,0
-10.950352,2.598212,0.97544485,1.0,2,0
1.9568868,4.450909,0.97544485,1.0,3,0
-0.3877281,3.219555,0.97544485,1.0,3,0
-9.413203,-4.9425254,0.97544485,1.0,1,0
-11.909301,4.2776065,0.97544485,1.0,2,0
-9.456292,-6.1588726,0.97544485,1.0,1,0
5.626544,-8.100507,0.97544485,1.0,0,0
4.6644845,-7.057249,0.97544485,1.0,0,0
-9.931985,4.500421,0.97544485,1.0,2,0
4.1494117,-6.937918,0.042517725,1.0,0,0
-9.765457,3.4908953,0.042517725,1.0,2,0
1.971807,5.1367793,0.042517725,1.0,3,0
-8.320378,4.3326216,0.042517725,1.0,2,0
3.9036071,4.2462916,0.042517725,1.0,3,0
-10.440455,-4.7041936,0.042517725,1.0,1,0
-9.026001,4.807845,0.042517725,1.0,2,0
3.683534,4.822683,0.042517725,1.0,3,0
6.307803,-9.470069,0.042517725,1.0,0,0
-9.055481,4.6338873,0.042517725,1.0,2,0
-8.868657,-6.2473536,0.042517725,1.0,1,0
-9.409063,-4.5422344,0.042517725,1.0,1,0
5.598967,-8.980633,0.042517725,1.0,0,0
-10.688231,-5.120533,0.042517725,1.0,1,0
-10.668571,-5.1640544,0.042517725,1.0,1,0
-9.316498,7.074508,0.042517725,1.0,2,0
2.7929842,2.8359127,0.042517725,1.0,3,0
-9.691842,-4.249319,0.042517725,1.0,1,0
5.2106123,-8.801493,0.042517725,1.0,0,0
5.549415,-8.398447,0.042517725,1.0,0,0
-10.348473,-4.8371987,0.042517725,1.0,1,0
0.22635946,3.475943,0.042517725,1.0,3,0
1.716822,6.3131576,0.042517725,1.0,3,0
4.398008,-9.843441,0.042517725,1.0,0,0
6.5166197,-8.158865,0.042517725,1.0,0,0
-10.093132,-3.932475,0.042517725,1.0,1,0
1.5786728,2.8933973,0.042517725,1.0,3,0
3.5565183,3.2144818,0.042517725,1.0,3,0
-10.361434,-4.167841,0.042517725,1.0,1,0
-10.204092,-3.3920884,0.042517725,1.0,1,0
-11.30629,4.9412785,0.042517725,1.0,2,0
1.2495749,3.888007,0.042517725,1.0,3,0
-10.50305,6.0118732,0.042517725,1.0,2,0
2.2840312,4.129565,0.042517725,1.0,3,0
-9.763168,-4.4298406,0.042517725,1.0,1,0
3.224264,3.9484553,0.042517725,1.0,3,0
-8.96546,-5.091885,0.042517725,1.0,1,0
-10.568939,-3.0514317,0.042517725,1.0,1,0
4.5815454,-6.0755835,0.042517725,1.0,0,0
-9.300745,4.3185654,0.042517725,1.0,2,0
3.7980676,-7.4416165,0.042517725,1.0,0,0
-10.535492,4.865666,0.042517725,1.0,2,0
2.9388258,3.3236601,0.042517725,1.0,3,0
5.8187857,-6.2259374,0.042517725,1.0,0,0
1.9578369,5.605016,0.042517725,1.0,3,0
-10.06216,6.473584,0.042517725,1.0,2,0
6.117457,-8.005027,0.042517725,1.0,0,0
-10.072377,-4.1289506,0.042517725,1.0,1,0
-11.5362425,4.9939475,0.042517725,1.0,2,0
-10.328081,-3.6411707,0.042517725,1.0,1,0
1.8585339,4.520452,0.042517725,1.0,3,0
-10.799813,3.5650778,0.042517725,1.0,2,0
-9.457476,7.116943,0.042517725,1.0,2,0
-9.443082,-5.137964,0.042517725,1.0,1,0
-9.696431,4.9760036,0.042517725,1.0,2,0
0.30351716,2.3620162,0.042517725,1.0,3,0
3.4026191,3.5776925,0.042517725,1.0,3,0
-11.632255,-4.0424986,0.042517725,1.0,1,0
-10.195471,5.3364987,0.042517725,1.0,2,0
-8.594706,-4.760148,0.042517725,1.0,1,0
5.817936,-7.9102154,0.042517725,1.0,0,0
4.5157013,-7.5531178,0.042517725,1.0,0,0
-9.745563,4.0071173,0.042517725,1.0,2,0
-10.851238,-4.8162427,0.042517725,1.0,1,0
-10.935426,6.7447066,0.042517725,1.0,2,0
-9.241221,4.12584,0.042517725,1.0,2,0
5.7320776,-8.814308,0.042517725,1.0,0,0
-9.261604,-5.117367,0.042517725,1.0,1,0
3.0997093,5.268901,0.042517725,1.0,3,0
-8.479976,-4.0937443,0.042517725,1.0,1,0
-10.478699,4.4271145,0.042517725,1.0,2,0
4.707453,-6.8708944,0.042517725,1.0,0,0
1.3877256,3.3109524,0.042517725,1.0,3,0
1.1376169,5.223508,0.042517725,1.0,3,0
5.1550937,-6.7591505,0.042517725,1.0,0,0
4.6091466,-8.535562,0.042517725,1.0,0,0
1.6440318,4.0856924,0.042517725,1.0,3,0
-11.343682,3.5652726,0.042517725,1.0,2,0
4.420446,-8.021412,0.042517725,1.0,0,0
3.736289,-7.966377,0.042517725,1.0,0,0
-9.838036,-4.8510857,0.042517725,1.0,1,0
-9.97413,-5.5642095,0.042517725,1.0,1,0
4.3426304,-9.481537,0.042517725,1.0,0,0
2.037029,5.404982,0.042517725,1.0,3,0
-10.070619,5.854534,0.042517725,1.0,2,0
4.542412,-6.4580503,0.042517725,1.0,0,0
6.495503,-9.524526,0.042517725,1.0,0,0
-10.014979,5.027117,0.042517725,1.0,2,1
3.312594,3.334498,0.042517725,1.0,3,0
-9.57662,-6.309031,0.042517725,1.0,1,0
2.7378042,5.1884847,0.042517725,1.0,3,0
-10.055196,3.5249631,0.042517725,1.0,2,0
-9.961851,4.0998735,0.042517725,1.0,2,0
-12.233967,4.6244907,0.042517725,1.0,2,0
5.528672,-8.811551,0.042517725,1.0,0,0
4.497338,-5.55047,0.042517725,1.0,0,0
1.4567434,1.3041797,0.042517725,1.0,3,0
-9.278723,-7.622115,0.042517725,1.0,1,0
1.0228968,2.180415,0.042517725,1.0,3,0
5.9096932,-6.295964,0.042517725,1.0,0,0
4.276814,-7.2367644,0.9231729,1.0,0,0
-10.584163,3.9167936,0.9231729,1.0,2,0
2.8277981,4.5197487,0.9231729,1.0,3,0
-10.389872,-5.1710896,0.9231729,1.0,1,0
5.0080714,-6.8539476,0.9231729,1.0,0,0
3.9968655,-6.7781544,0.9231729,1.0,0,0
-9.003992,4.9005756,0.9231729,1.0,2,0
-10.4023695,-4.037693,0.9231729,1.0,1,0
4.632232,-8.991438,0.9231729,1.0,0,0
-9.976864,5.195131,0.9231729,1.0,2,0
1.4793063,3.793152,0.9231729,1.0,3,0
-10.871465,4.5032287,0.9231729,1.0,2,0
4.6902585,4.7962723,0.9231729,1.0,3,0
-8.71828,-5.213683,0.9231729,1.0,1,0
-9.490523,-4.645034,0.9231729,1.0,1,0
2.386522,4.7283072,0.9231729,1.0,3,0
-9.5584755,3.5576477,0.9231729,1.0,2,0
-9.608283,-5.8590345,0.9231729,1.0,1,0
5.0809646,-7.2249937,0.9231729,1.0,0,0
3.9700963,-8.698978,0.9231729,1.0,0,0
1.4527235,4.2862086,0.9231729,1.0,3,0
6.7542996,-6.375206,0.9231729,1.0,0,0
1.4600276,3.7690117,0.9231729,1.0,3,0
-11.624338,-3.9042222,0.9231729,1.0,1,0
-10.879177,-3.8735828,0.9231729,1.0,1,0
-10.561115,-6.2061324,0.9231729,1.0,1,0
-8.232981,-4.700817,0.9231729,1.0,1,0
1.6818937,3.7342799,0.9231729,1.0,3,0
-10.450958,5.0220156,0.9231729,1.0,2,0
1.0225253,2.5007546,0.9231729,1.0,3,0
-9.711538,-4.269716,0.9231729,1.0,1,0
-10.793391,-6.285138,0.9231729,1.0,1,0
4.225613,-7.175019,0.9231729,1.0,0,0
1.3821223,3.6102731,0.9231729,1.0,3,0
-9.404212,-5.6712,0.9231729,1.0,1,0
4.1563005,-7.5280094,0.9231729,1.0,0,0
-10.344162,-5.2549534,0.9231729,1.0,1,0
-10.115845,6.7835407,0.9231729,1.0,2,0
0.23723912,4.932033,0.9231729,1.0,3,0
-0.07485664,2.8738074,0.9231729,1.0,3,0
5.784092,-6.8089542,0.9231729,1.0,0,0
4.2549973,-6.4512286,0.9231729,1.0,0,0
-9.323473,5.295316,0.9231729,1.0,2,0
-9.447943,5.0554805,0.9231729,1.0,2,0
-10.774506,4.8013806,0.9231729,1.0,2,0
1.094955,2.0871005,0.9231729,1.0,3,0
-9.065168,5.4014573,0.9231729,1.0,2,0
1.5540245,5.0009813,0.9231729,1.0,3,0
-10.414978,4.807573,0.9231729,1.0,2,0
6.593302,-8.461539,0.9231729,1.0,0,0
-9.656632,-2.0204172,0.9231729,1.0,1,0
6.045984,-8.33256,0.9231729,1.0,0,0
-9.797313,6.5048475,0.9231729,1.0,2,0
1.2326694,4.378372,0.9231729,1.0,3,0
2.8052394,4.5276423,0.9231729,1.0,3,0
5.5583253,-7.364834,0.9231729,1.0,0,0
3.1791131,4.3384676,0.9231729,1.0,3,0
2.6025019,-6.9229493,0.9231729,1.0,0,0
5.439038,-5.74161,0.9231729,1.0,0,0
4.4638743,-8.153484,0.9231729,1.0,0,0
2.218832,5.080466,0.9231729,1.0,3,0
2.172688,4.0088873,0.9231729,1.0,3,0
5.5865088,-8.506704,0.9231729,1.0,0,0
-10.980503,5.010452,0.9231729,1.0,2,0
-10.020427,-3.800201,0.9231729,1.0,1,0
-11.640273,-3.7060325,0.9231729,1.0,1,0
1.5065591,3.7871716,0.9231729,1.0,3,0
-9.972781,4.250382,0.9231729,1.0,2,0
4.1652465,-5.8536315,0.9231729,1.0,0,0
-10.411183,6.648959,0.9231729,1.0,2,0
1.6846374,4.3083496,0.9231729,1.0,3,0
4.462966,-7.625368,0.9231729,1.0,0,0
-9.86419,-4.805295,0.9231729,1.0,1,0
-9.68789,4.8772492,0.9231729,1.0,2,0
-10.079829,-5.007382,0.9231729,1.0,1,0
-10.134109,6.0146174,0.9231729,1.0,2,0
-9.566249,-5.57434,0.9231729,1.0,1,0
2.4942312,3.900133,0.9231729,1.0,3,0
-10.969991,4.6951833,0.9231729,1.0,2,0
-10.1210375,-3.4023805,0.9231729,1.0,1,0
-10.63175,-6.689976,0.9231729,1.0,1,0
1.1695817,3.9609125,0.9231729,1.0,3,0
-8.690269,3.1309958,0.9231729,1.0,2,0
-9.064393,6.088501,0.9231729,1.0,2,0
0.121595755,3.8460665,0.9231729,1.0,3,0
-10.250237,-5.1600857,0.9231729,1.0,1,0
4.310093,-8.425629,0.9231729,1.0,0,0
-9.958585,7.0804925,0.9231729,1.0,2,0
1.4603312,3.1804934,0.9231729,1.0,3,0
-9.005941,4.446591,0.9231729,1.0,2,0
5.711192,-5.8289657,0.9231729,1.0,0,0
-10.779673,-4.497023,0.9231729,1.0,1,0
-11.381663,-5.5614204,0.9231729,1.0,1,0
4.396822,-10.202658,0.9231729,1.0,0,0
1.1901084,3.510282,0.9231729,1.0,3,0
4.3352776,-6.9134,0.9231729,1.0,0,0
-10.477668,5.8012266,0.9231729,1.0,2,0
-9.556828,5.2830386,0.9231729,1.0,2,0
5.8678226,-8.519945,0.9231729,1.0,0,0
-10.364171,-5.8302274,0.9231729,1.0,1,0
3.3368564,2.4080138,-1.3376209,1.0,3,0
1.0223345,4.9585943,-1.3376209,1.0,3,0
5.2715216,-7.224968,-1.3376209,1.0,0,0
-9.539521,4.5124936,-1.3376209,1.0,2,0
0.4953967,3.7159297,-1.3376209,1.0,3,0
-10.037473,-3.3345094,-1.3376209,1.0,1,0
3.409261,4.388822,-1.3376209,1.0,3,0
-8.638607,-5.271025,-1.3376209,1.0,1,0
-11.394875,5.7695265,-1.3376209,1.0,2,0
-10.5874815,-5.018453,-1.3376209,1.0,1,0
2.432349,4.6372986,-1.3376209,1.0,3,0
-10.086373,-6.313661,-1.3376209,1.0,1,0
-9.931829,-6.0509844,-1.3376209,1.0,1,0
5.945739,-7.389062,-1.3376209,1.0,0,0
-10.366233,-5.4106283,-1.3376209,1.0,1,0
5.725183,-7.8824263,-1.3376209,1.0,0,0
6.4699802,-7.1441283,-1.3376209,1.0,0,0
-9.830361,5.1262865,-1.3376209,1.0,2,0
2.3705056,4.813277,-1.3376209,1.0,3,0
4.7618604,-7.643226,-1.3376209,1.0,0,0
4.0707526,-8.084372,-1.3376209,1.0,0,0
-9.136498,4.7697544,-1.3376209,1.0,2,0
-10.708218,6.527778,-1.3376209,1.0,2,0
-10.161397,-2.6428306,-1.3376209,1.0,1,0
6.0031767,-7.134255,-1.3376209,1.0,0,0
-9.168898,4.0006123,-1.3376209,1.0,2,0
7.2649965,-7.8685303,-1.3376209,1.0,0,0
3.5011315,4.0627394,-1.3376209,1.0,3,0
2.234984,5.0332174,-1.3376209,1.0,3,0
4.975905,-7.5981355,-1.3376209,1.0,0,0
5.1774483,-8.919813,-1.3376209,1.0,0,0
6.916968,-7.003897,-1.3376209,1.0,0,0
1.3513143,4.8399544,-1.3376209,1.0,3,0
6.660303,-7.879661,-1.3376209,1.0,0,0
4.7480364,-6.9982853,-1.3376209,1.0,0,0
2.6453118,2.4095118,-1.3376209,1.0,3,0
7.5802183,-6.850263,-1.3376209,1.0,0,0
5.8169093,-8.605345,-1.3376209,1.0,0,0
-8.422162,4.932597,-1.3376209,1.0,2,0
2.0432932,3.4841905,-1.3376209,1.0,3,0
3.083295,4.168427,-1.3376209,1.0,3,0
-10.902982,5.5408235,-1.3376209,1.0,2,0
4.6890693,-7.3525853,-1.3376209,1.0,0,0
-9.148725,5.1135387,-1.3376209,1.0,2,0
-11.246154,4.428461,-1.3376209,1.0,2,0
-0.19780523,5.6030493,-1.3376209,1.0,3,0
-9.912522,-3.946082,-1.3376209,1.0,1,0
7.635047,-6.5641694,-1.3376209,1.0,0,0
-9.122163,-3.0203133,-1.3376209,1.0,1,0
5.6011167,-6.433916,-1.3376209,1.0,0,0
-11.725015,4.6354446,-1.3376209,1.0,2,0
2.5804331,3.1405568,-1.3376209,1.0,3,0
1.4751027,3.0601175,-1.3376209,1.0,3,0
-10.167825,-6.4660373,-1.3376209,1.0,1,0
-8.818885,4.314793,-1.3376209,1.0,2,0
-10.883523,5.134069,-1.3376209,1.0,2,0
-9.577999,-5.4449663,-1.3376209,1.0,1,0
-9.462832,8.264983,-1.3376209,1.0,2,0
3.22101,-6.1090484,-1.3376209,1.0,0,0
-10.99576,5.1855397,-1.3376209,1.0,2,0
-10.445083,5.208523,-1.3376209,1.0,2,0
4.459476,-6.491395,-1.3376209,1.0,0,0
-7.8579946,4.0554423,-1.3376209,1.0,2,0
3.5276687,3.9630487,-1.3376209,1.0,3,0
-10.697543,-4.9416056,-1.3376209,1.0,1,0
-9.796072,-7.2325873,-1.3376209,1.0,1,0
5.5751743,-7.559312,-1.3376209,1.0,0,0
1.9192668,3.7055597,-1.3376209,1.0,3,0
-9.456985,-4.561924,-1.3376209,1.0,1,0
-9.529779,-5.79426,-1.3376209,1.0,1,0
-9.682475,-3.7420864,-1.3376209,1.0,1,0
-9.354122,-4.7164164,-1.3376209,1.0,1,0
-10.770318,-5.378117,-1.3376209,1.0,1,0
-8.630476,4.7453084,-1.3376209,1.0,2,0
-10.885602,4.538546,-1.3376209,1.0,2,0
-9.018392,-4.295641,-1.3376209,1.0,1,0
1.51704,3.5694418,-1.3376209,1.0,3,0
-10.714265,-5.5089893,-1.3376209,1.0,1,0
4.1230764,-6.0353913,-1.3376209,1.0,0,0
3.2832897,4.1488156,-1.3376209,1.0,3,0
-10.048373,-5.4290533,-1.3376209,1.0,1,0
0.93173647,4.146362,-1.3376209,1.0,3,0
-9.419066,5.0927095,-1.3376209,1.0,2,0
-9.185873,4.4881907,-1.3376209,1.0,2,0
-8.735405,5.600631,-1.3376209,1.0,2,0
2.9045107,3.7509463,-1.3376209,1.0,3,0
2.8741903,2.4494138,-1.3376209,1.0,3,0
-8.507571,6.0349526,-1.3376209,1.0,2,0
-8.951009,4.8355107,-1.3376209,1.0,2,0
-10.211012,-6.5795145,-1.3376209,1.0,1,0
-8.935609,-4.229779,-1.3376209,1.0,1,0
5.4267807,-5.932157,-1.3376209,1.0,0,0
3.8152556,5.0938764,-1.3376209,1.0,3,0
-11.597294,-4.4633904,-1.3376209,1.0,1,0
1.666061,4.0583396,-1.3376209,1.0,3,0
-9.977249,4.389689,-1.3376209,1.0,2,0
1.055192,3.2458062,-1.3376209,1.0,3,0
-9.080663,-5.9981294,-1.3376209,1.0,1,0
5.1464043,-7.8253617,-1.3376209,1.0,0,0
5.770603,-7.637669,-1.3376209,1.0,0,0
-9.031067,-5.563257,-0.46464062,1.0,1,0
2.9242613,-7.0800724,-0.46464062,1.0,0,0
2.1912296,3.9350839,-0.46464062,1.0,3,0
-9.062727,3.643115,-0.46464062,1.0,2,0
-10.383897,5.5131917,-0.46464062,1.0,2,0
2.3566804,5.428694,-0.46464062,1.0,3,0
0.40700454,6.2102613,-0.46464062,1.0,3,0
2.4492893,3.8397207,-0.46464062,1.0,3,0
-10.406334,-3.7859552,-0.46464062,1.0,1,0
-11.586162,4.577975,-0.46464062,1.0,2,0
-10.789953,-5.1671815,-0.46464062,1.0,1,0
1.482507,3.1604607,-0.46464062,1.0,3,0
-12.083791,-5.6993527,-0.46464062,1.0,1,0
-11.008898,4.7936068,-0.46464062,1.0,2,0
-9.380234,-3.8091023,-0.46464062,1.0,1,0
5.738803,-9.298595,-0.46464062,1.0,0,0
-10.4728565,4.294734,-0.46464062,1.0,2,0
4.856095,-9.557023,-0.46464062,1.0,0,0
-10.07874,7.055077,-0.46464062,1.0,2,0
-10.976371,6.0931025,-0.46464062,1.0,2,0
2.7332845,6.166712,-0.46464062,1.0,3,0
2.6192102,6.695224,-0.46464062,1.0,3,0
0.05329024,2.9511762,-0.46464062,1.0,3,0
-9.493488,-5.178566,-0.46464062,1.0,1,0
-9.160289,-5.0394726,-0.46464062,1.0,1,0
4.1635547,-8.2904415,-0.46464062,1.0,0,0
5.1592207,-8.905823,-0.46464062,1.0,0,0
3.403899,-7.8577347,-0.46464062,1.0,0,0
4.0558186,5.38154,-0.46464062,1.0,3,0
0.94190073,3.5196002,-0.46464062,1.0,3,0
5.654305,-9.309237,-0.46464062,1.0,0,0
-10.4326725,-5.1296654,-0.46464062,1.0,1,0
4.6344285,-7.4034476,-0.46464062,1.0,0,0
-12.069557,5.478367,-0.46464062,1.0,2,0
2.1573825,3.1860502,-0.46464062,1.0,3,0
-10.482534,5.173182,-0.46464062,1.0,2,0
3.4231691,-7.2876043,-0.46464062,1.0,0,0
4.083856,-6.166523,-0.46464062,1.0,0,0
3.954463,-7.429116,-0.46464062,1.0,0,0
6.5010157,-8.243983,-0.46464062,1.0,0,0
1.9053379,3.6840339,-0.46464062,1.0,3,0
-11.019044,-5.4514728,-0.46464062,1.0,1,0
-8.856328,4.448796,-0.46464062,1.0,2,0
1.0583932,3.7067776,-0.46464062,1.0,3,0
-9.158027,4.938088,-0.46464062,1.0,2,0
4.1274047,-8.125539,-0.46464062,1.0,0,0
0.96320945,3.556145,-0.46464062,1.0,3,0
6.4886956,-9.970749,-0.46464062,1.0,0,0
-10.104228,-5.1060524,-0.46464062,1.0,1,0
5.038137,-7.204725,-0.46464062,1.0,0,0
